Timestamp,Value
0.5396678447723389,100.8984375
2.0022997856140137,100.8984375
3.462803602218628,100.8984375
4.936532735824585,100.8984375
6.390788793563843,100.8984375
8.061969995498657,100.8984375
9.567915439605713,100.8984375
11.014280080795288,100.107421875
12.46301817893982,99.931640625
13.937502384185791,99.931640625
15.401005744934082,100.8984375
16.854358434677124,100.986328125
18.300232648849487,100.986328125
19.72166609764099,100.986328125
21.15812063217163,100.986328125
22.588611602783203,100.01953125
24.029186010360718,100.01953125
25.45358180999756,78.662109375
26.873552083969116,79.013671875
28.365671634674072,79.013671875
29.788424015045166,78.046875
31.2356538772583,59.150390625
32.705878019332886,16.962890625
34.124510526657104,6.15234375
35.54518127441406,12.568359375
36.98557376861572,12.568359375
38.41486215591431,11.42578125
39.844740867614746,11.513671875
41.280296087265015,11.42578125
42.72149085998535,11.42578125
